Or_ID,C_ID,P_ID,Order_Date,Order_Time,Qty,Coupon,DP_ID
ORD07797,CUST03000,PROD08688,2024-01-20,08:07:51,5,FALSE,DP00295
ORD07798,CUST04180,PROD01954,2024-01-21,01:42:30,4,TRUE,DP00200
ORD07799,CUST05364,PROD02450,2024-10-31,06:09:40,4,FALSE,DP00358
ORD07800,CUST09039,PROD01462,2024-06-28,01:50:22,2,FALSE,DP00072
ORD07801,CUST04842,PROD07068,2025-01-02,15:38:38,4,FALSE,DP00292
ORD07802,CUST07487,PROD07255,2024-09-10,07:31:57,5,FALSE,DP00175
ORD07803,CUST09932,PROD04999,2024-02-15,23:37:18,3,FALSE,DP00232
ORD07804,CUST00771,PROD06044,2024-12-06,02:19:37,2,FALSE,DP00048
ORD07805,CUST08903,PROD02696,2024-07-30,22:07:47,3,FALSE,DP00210
ORD07806,CUST02103,PROD05766,2024-04-28,16:59:29,1,FALSE,DP00448
ORD07807,CUST08627,PROD09731,2024-10-11,13:09:56,3,FALSE,DP00075
ORD07808,CUST06332,PROD02400,2024-11-29,07:54:25,3,TRUE,DP00369
ORD07809,CUST06952,PROD05700,2024-12-19,02:31:57,3,FALSE,DP00127
ORD07810,CUST04530,PROD06494,2024-03-18,22:19:40,4,FALSE,DP00292
ORD07811,CUST00915,PROD06788,2024-04-05,00:37:08,2,FALSE,DP00127
ORD07812,CUST03350,PROD03758,2024-09-24,19:58:13,5,FALSE,DP00021
ORD07813,CUST05086,PROD04463,2024-11-07,23:35:48,5,TRUE,DP00287
ORD07814,CUST07980,PROD03143,2024-09-28,02:35:19,4,FALSE,DP00353
ORD07815,CUST03364,PROD01860,2024-08-23,19:08:37,4,TRUE,DP00449
ORD07816,CUST09224,PROD08446,2024-01-27,23:54:27,4,FALSE,DP00355
ORD07817,CUST08613,PROD06019,2024-12-15,04:13:23,1,TRUE,DP00148
ORD07818,CUST05304,PROD05311,2024-09-24,08:35:36,4,TRUE,DP00471
ORD07819,CUST09359,PROD06202,2024-11-21,06:23:49,5,TRUE,DP00241
ORD07820,CUST00576,PROD07804,2024-07-29,01:38:59,5,TRUE,DP00451
ORD07821,CUST09385,PROD06326,2024-05-05,01:10:36,4,FALSE,DP00046
ORD07822,CUST04673,PROD00547,2024-05-06,20:17:15,1,FALSE,DP00453
ORD07823,CUST02143,PROD00790,2024-11-22,13:21:56,1,FALSE,DP00119
ORD07824,CUST04184,PROD01025,2024-09-23,20:44:19,1,TRUE,DP00449
ORD07825,CUST02008,PROD06887,2024-06-27,18:58:48,1,FALSE,DP00155
ORD07826,CUST04590,PROD07301,2024-02-16,05:32:22,2,FALSE,DP00453
ORD07827,CUST08166,PROD03472,2024-03-23,20:46:11,4,FALSE,DP00388
ORD07828,CUST03956,PROD06215,2024-09-18,12:19:57,2,FALSE,DP00054
ORD07829,CUST02354,PROD08239,2025-01-02,17:10:29,1,FALSE,DP00322
ORD07830,CUST05528,PROD03442,2024-11-29,19:41:14,5,FALSE,DP00053
ORD07831,CUST00363,PROD03068,2024-04-23,16:12:52,3,FALSE,DP00122
ORD07832,CUST06852,PROD02860,2024-05-09,21:34:02,4,FALSE,DP00486
ORD07833,CUST04291,PROD09546,2024-10-02,23:04:04,5,FALSE,DP00263
ORD07834,CUST07464,PROD07224,2024-12-23,14:53:02,3,FALSE,DP00240
ORD07835,CUST08259,PROD08397,2024-08-04,12:26:46,2,FALSE,DP00365
ORD07836,CUST05779,PROD04475,2024-06-20,08:34:48,4,FALSE,DP00239
ORD07837,CUST07835,PROD06127,2024-06-26,00:59:21,2,TRUE,DP00275
ORD07838,CUST01291,PROD02070,2024-08-19,22:04:35,4,TRUE,DP00277
ORD07839,CUST05840,PROD07761,2024-09-12,01:05:57,5,FALSE,DP00161
ORD07840,CUST07710,PROD04028,2024-11-06,08:36:04,4,FALSE,DP00249
ORD07841,CUST03821,PROD08585,2024-01-16,21:25:56,3,FALSE,DP00465
ORD07842,CUST08100,PROD05357,2024-11-19,23:12:30,2,FALSE,DP00411
ORD07843,CUST00127,PROD03145,2024-12-06,08:37:26,5,FALSE,DP00494
ORD07844,CUST05981,PROD02063,2024-06-11,14:43:46,5,FALSE,DP00181
ORD07845,CUST00594,PROD00271,2024-11-13,13:49:02,2,FALSE,DP00183
ORD07846,CUST03776,PROD07482,2024-09-20,13:10:51,2,TRUE,DP00375
ORD07847,CUST00243,PROD08053,2024-12-12,02:38:40,2,TRUE,DP00107
ORD07848,CUST06353,PROD09490,2024-12-09,06:23:30,2,FALSE,DP00394
ORD07849,CUST04804,PROD07975,2024-10-07,00:10:31,3,TRUE,DP00424
ORD07850,CUST00626,PROD05168,2024-04-03,22:49:34,1,TRUE,DP00203
ORD07851,CUST02238,PROD09753,2024-05-16,04:09:27,5,FALSE,DP00161
ORD07852,CUST01267,PROD09744,2024-09-14,23:08:27,3,FALSE,DP00368
ORD07853,CUST05435,PROD04995,2024-09-25,10:28:57,5,TRUE,DP00101
ORD07854,CUST09998,PROD09042,2024-04-05,22:45:09,2,TRUE,DP00471
ORD07855,CUST00087,PROD06462,2024-06-18,07:35:36,1,FALSE,DP00435
ORD07856,CUST08117,PROD09562,2024-12-15,14:41:55,1,FALSE,DP00274
ORD07857,CUST06143,PROD08509,2024-03-07,01:57:01,3,FALSE,DP00443
ORD07858,CUST04074,PROD07836,2024-07-18,01:24:26,2,FALSE,DP00387
ORD07859,CUST01766,PROD01713,2024-01-07,09:44:30,5,FALSE,DP00282
ORD07860,CUST09444,PROD05439,2024-06-15,21:40:52,1,,DP00139
ORD07861,CUST00040,PROD05480,2024-10-20,05:56:02,5,FALSE,DP00390
ORD07862,CUST02472,PROD05572,2024-11-07,09:27:05,1,TRUE,DP00278
ORD07863,CUST00227,PROD01665,2024-12-06,10:40:48,1,FALSE,DP00172
ORD07864,CUST02715,PROD08753,2024-03-10,12:06:31,4,FALSE,DP00117
ORD07865,CUST08599,PROD08267,2024-03-17,00:02:41,4,FALSE,DP00378
ORD07866,CUST03379,PROD09686,2024-08-05,16:07:52,4,FALSE,DP00248
ORD07867,CUST00382,PROD01154,2024-09-23,16:40:59,2,FALSE,DP00201
ORD07868,CUST06277,PROD05871,2024-04-23,07:08:44,3,FALSE,DP00285
ORD07869,CUST00598,PROD07736,2024-07-26,11:42:13,4,FALSE,DP00406
ORD07870,CUST00812,PROD05998,2024-10-31,20:41:15,2,FALSE,DP00469
ORD07871,CUST07236,PROD05837,2024-05-21,21:32:50,2,FALSE,DP00490
ORD07872,CUST07974,PROD08844,2024-04-04,18:20:41,4,FALSE,DP00006
ORD07873,CUST03010,PROD00937,2024-03-01,02:47:40,2,FALSE,DP00100
ORD07874,CUST02643,PROD06359,2024-04-21,23:33:57,5,FALSE,DP00139
ORD07875,CUST05188,PROD05776,2024-05-14,17:13:51,4,FALSE,DP00270
ORD07876,CUST05850,PROD08999,2024-11-16,19:39:37,4,FALSE,DP00102
ORD07877,CUST03809,PROD08895,2024-03-31,07:18:52,1,TRUE,DP00158
ORD07878,CUST00864,PROD04531,2024-11-06,10:02:30,4,TRUE,DP00112
ORD07879,CUST04271,PROD05847,2024-02-03,17:12:04,2,FALSE,DP00280
ORD07880,CUST00010,PROD07074,2024-08-08,23:15:51,4,FALSE,DP00430
ORD07881,CUST01677,PROD06573,2024-03-27,03:13:29,2,FALSE,DP00168
ORD07882,CUST05509,PROD02622,2024-08-17,12:36:03,2,FALSE,DP00005
ORD07883,CUST08793,PROD00450,2024-12-05,21:40:37,2,,DP00352
ORD07884,CUST00929,PROD05098,2024-12-12,22:04:03,4,FALSE,DP00451
ORD07885,CUST04116,PROD05413,2024-10-05,16:57:05,2,FALSE,DP00115
ORD07886,CUST00678,PROD05245,2024-01-18,09:32:00,2,FALSE,DP00162
ORD07887,CUST00249,PROD04248,2024-11-12,03:47:33,2,FALSE,DP00064
ORD07888,CUST04281,PROD01412,2024-08-08,04:44:15,4,TRUE,DP00399
ORD07889,CUST03021,PROD01764,2024-02-18,15:52:24,3,FALSE,DP00009
ORD07890,CUST01271,PROD07272,2024-12-11,03:52:45,3,FALSE,DP00103
ORD07891,CUST03942,PROD01398,2024-09-05,16:42:48,5,FALSE,DP00178
ORD07892,CUST04677,PROD08336,2024-08-21,06:09:54,1,FALSE,DP00078
ORD07893,CUST02973,PROD02095,2024-08-14,19:30:37,5,FALSE,DP00450
ORD07894,CUST06627,PROD01362,2024-05-07,07:15:41,5,FALSE,DP00003
ORD07895,CUST04794,PROD01873,2024-06-02,08:40:18,4,FALSE,DP00450
ORD07896,CUST07152,PROD03650,2024-01-21,08:26:29,5,TRUE,DP00289
ORD07897,CUST02490,PROD06973,2024-04-25,14:35:27,4,FALSE,DP00092
ORD07898,CUST02914,PROD05772,2024-03-13,08:38:54,3,FALSE,DP00365
ORD07899,CUST00703,PROD03772,2024-09-24,01:10:24,4,FALSE,DP00420
ORD07900,CUST03553,PROD01837,2024-03-16,09:51:36,4,TRUE,DP00204
ORD07901,CUST00366,PROD08639,2024-06-25,13:55:55,2,TRUE,DP00080
ORD07902,CUST08862,PROD07565,2024-02-21,19:31:46,4,FALSE,DP00049
ORD07903,CUST02783,PROD07517,2024-05-06,17:18:20,2,FALSE,DP00328
ORD07904,CUST09670,PROD02567,2024-11-01,05:20:51,1,TRUE,DP00146
ORD07905,CUST01960,PROD01732,2024-09-06,06:11:08,2,FALSE,DP00249
ORD07906,CUST01642,PROD06946,2024-07-06,06:19:30,3,FALSE,DP00060
ORD07907,CUST05591,PROD09466,2024-05-10,03:04:35,4,FALSE,DP00048
ORD07908,CUST06271,PROD08523,2024-06-30,17:34:12,5,FALSE,DP00227
ORD07909,CUST07994,PROD06122,2024-08-23,14:44:08,2,TRUE,DP00367
ORD07910,CUST05967,PROD07177,2024-09-15,19:15:21,5,FALSE,DP00117
ORD07911,CUST08226,PROD08433,2024-04-28,02:05:01,3,TRUE,DP00345
ORD07912,CUST09932,PROD07029,2024-09-15,12:50:16,2,FALSE,DP00020
ORD07913,CUST09546,PROD05214,2024-02-24,16:05:10,5,FALSE,DP00292
ORD07914,CUST04990,PROD05162,2024-02-08,22:14:19,4,FALSE,DP00497
ORD07915,CUST09574,PROD03651,2024-03-09,05:59:08,4,FALSE,DP00195
ORD07916,CUST03973,PROD04207,2024-12-20,06:10:36,4,,DP00075
ORD07917,CUST02301,PROD09067,2024-12-28,15:14:51,5,FALSE,DP00147
ORD07918,CUST01627,PROD08710,2024-12-07,21:16:32,1,FALSE,DP00053
ORD07919,CUST00995,PROD07346,2024-02-20,03:21:26,1,FALSE,DP00411
ORD07920,CUST08144,PROD01632,2024-01-27,13:28:10,4,FALSE,DP00128
ORD07921,CUST03586,PROD00162,2024-07-28,19:42:48,3,FALSE,DP00375
ORD07922,CUST09565,PROD01407,2024-09-15,13:22:17,1,FALSE,DP00276
ORD07923,CUST09030,PROD09507,2024-04-19,16:45:03,2,FALSE,DP00035
ORD07924,CUST00317,PROD02941,2024-07-10,03:00:15,4,FALSE,DP00122
ORD07925,CUST07882,PROD07623,2024-12-07,10:12:20,2,FALSE,DP00165
ORD07926,CUST00867,PROD04839,2024-10-07,09:24:36,1,TRUE,DP00468
ORD07927,CUST09703,PROD08932,2024-12-20,03:24:39,3,FALSE,DP00128
ORD07928,CUST08983,PROD08200,2024-07-14,23:12:45,5,TRUE,DP00356
ORD07929,CUST04951,PROD03171,2024-04-17,21:06:35,2,FALSE,DP00049
ORD07930,CUST03764,PROD04619,2024-05-19,05:06:37,5,FALSE,DP00471
ORD07931,CUST08654,PROD09062,2024-07-26,16:29:24,5,TRUE,DP00408
ORD07932,CUST08231,PROD04113,2024-04-10,19:44:41,2,FALSE,DP00122
ORD07933,CUST00966,PROD05959,2024-08-18,04:18:56,5,TRUE,DP00269
ORD07934,CUST08565,PROD06168,2024-02-17,09:37:20,2,FALSE,DP00349
ORD07935,CUST03343,PROD02510,2024-10-24,16:32:17,1,TRUE,DP00122
ORD07936,CUST03754,PROD01057,2024-02-20,17:02:39,4,TRUE,DP00109
ORD07937,CUST08605,PROD07735,2024-08-16,18:48:37,2,TRUE,DP00114
ORD07938,CUST00194,PROD02855,2024-01-15,05:38:09,2,FALSE,DP00271
ORD07939,CUST09779,PROD07934,2024-10-10,21:09:38,2,FALSE,DP00223
ORD07940,CUST09041,PROD09671,2024-08-11,02:20:54,5,FALSE,DP00121
ORD07941,CUST08986,PROD08442,2024-03-31,01:38:07,2,FALSE,DP00174
ORD07942,CUST06141,PROD08809,2024-05-26,05:18:15,1,FALSE,DP00232
ORD07943,CUST04823,PROD04583,2024-01-09,15:34:51,5,FALSE,DP00406
ORD07944,CUST03771,PROD04291,2024-10-19,00:38:04,5,FALSE,DP00251
ORD07945,CUST07150,PROD00621,2024-11-29,13:14:15,4,FALSE,DP00105
ORD07946,CUST07214,PROD08838,2024-07-27,06:11:45,1,TRUE,DP00054
ORD07947,CUST07784,PROD05595,2024-04-10,11:24:43,5,TRUE,DP00441
ORD07948,CUST08927,PROD05303,2024-01-09,03:03:54,1,FALSE,DP00436
ORD07949,CUST04835,PROD01865,2024-09-01,08:40:52,1,TRUE,DP00074
ORD07950,CUST02876,PROD05048,2024-09-12,10:10:12,2,FALSE,DP00341
ORD07951,CUST03485,PROD01623,2024-11-03,16:33:30,5,TRUE,DP00380
ORD07952,CUST09999,PROD02991,2024-07-21,11:40:12,5,FALSE,DP00470
ORD07953,CUST03677,PROD03070,2024-05-29,01:05:54,4,,DP00489
ORD07954,CUST06207,PROD03021,2024-07-12,14:27:25,4,FALSE,DP00091
ORD07955,CUST06200,PROD02375,2024-08-08,07:55:20,5,FALSE,DP00482
ORD07956,CUST07913,PROD08024,2024-05-16,18:39:53,4,FALSE,DP00052
ORD07957,CUST03548,PROD00694,2024-09-11,04:37:36,1,FALSE,DP00015
ORD07958,CUST05007,PROD00166,2024-09-30,23:04:17,4,FALSE,DP00357
ORD07959,CUST03135,PROD00200,2024-06-26,03:48:03,3,FALSE,DP00254
ORD07960,CUST02945,PROD05099,2024-06-04,21:25:58,2,FALSE,DP00240
ORD07961,CUST03221,PROD02344,2024-09-01,09:05:58,1,FALSE,DP00024
ORD07962,CUST00572,PROD00676,2024-11-14,00:20:03,5,TRUE,DP00295
ORD07963,CUST01409,PROD03079,2024-11-07,16:03:39,4,FALSE,DP00074
ORD07964,CUST01839,PROD00387,2024-03-14,12:50:45,1,FALSE,DP00221
ORD07965,CUST06469,PROD00170,2024-05-16,18:55:00,4,FALSE,DP00286
ORD07966,CUST06477,PROD02799,2024-11-13,15:42:01,1,FALSE,DP00342
ORD07967,CUST09320,PROD09075,2024-12-18,19:11:02,1,FALSE,DP00496
ORD07968,CUST00497,PROD07307,2024-01-31,00:26:21,2,TRUE,DP00347
ORD07969,CUST09002,PROD04851,2024-07-21,08:53:04,5,FALSE,DP00375
ORD07970,CUST03871,PROD01931,2024-05-12,01:48:20,1,FALSE,DP00188
ORD07971,CUST04268,PROD02387,2024-11-16,05:15:48,3,FALSE,DP00441
ORD07972,CUST05911,PROD01597,2024-11-22,07:46:56,3,FALSE,DP00356
ORD07973,CUST09513,PROD07219,2024-11-24,09:47:24,4,FALSE,DP00005
ORD07974,CUST06529,PROD08811,2024-09-22,22:15:17,1,TRUE,DP00309
ORD07975,CUST07975,PROD05859,2024-04-18,23:36:32,4,FALSE,DP00355
ORD07976,CUST08259,PROD05502,2024-12-18,20:12:52,4,TRUE,DP00061
ORD07977,CUST06311,PROD08491,2024-03-26,03:56:46,1,FALSE,DP00024
ORD07978,CUST00498,PROD07210,2024-06-18,17:55:16,5,FALSE,DP00366
ORD07979,CUST06952,PROD09841,2024-04-24,11:15:24,4,TRUE,DP00298
ORD07980,CUST06721,PROD04640,2024-08-18,00:49:18,2,FALSE,DP00346
ORD07981,CUST03638,PROD01330,2024-08-25,15:01:24,2,FALSE,DP00451
ORD07982,CUST08356,PROD05381,2024-05-04,07:30:28,5,FALSE,DP00253
ORD07983,CUST04496,PROD09480,2024-05-17,06:07:19,2,TRUE,DP00100
ORD07984,CUST03011,PROD02758,2024-05-22,16:25:55,5,FALSE,DP00317
ORD07985,CUST03721,PROD02780,2024-09-25,23:49:18,2,FALSE,DP00004
ORD07986,CUST09906,PROD05744,2025-01-05,11:40:04,4,TRUE,DP00203
ORD07987,CUST01823,PROD06309,2024-07-04,21:02:54,5,TRUE,DP00130
ORD07988,CUST04609,PROD07127,2024-09-26,21:10:15,3,FALSE,DP00297
ORD07989,CUST02913,PROD07824,2024-01-29,17:25:18,1,FALSE,DP00355
ORD07990,CUST06450,PROD03924,2024-04-10,07:38:48,3,TRUE,DP00464
ORD07991,CUST08161,PROD07444,2024-05-17,22:29:50,3,FALSE,DP00315
ORD07992,CUST04274,PROD01580,2024-06-10,00:51:11,1,FALSE,DP00081
ORD07993,CUST04913,PROD00986,2024-05-29,04:58:03,1,TRUE,DP00122
ORD07994,CUST09178,PROD08510,2024-07-15,19:40:16,4,FALSE,DP00270
ORD07995,CUST04071,PROD01814,2024-01-28,11:56:55,5,FALSE,DP00039
ORD07996,CUST09564,PROD09226,2024-11-15,23:17:40,2,FALSE,DP00163
ORD07997,CUST00063,PROD04852,2024-10-30,13:02:19,4,FALSE,DP00471
ORD07998,CUST02568,PROD07368,2024-12-06,11:07:51,2,TRUE,DP00350
ORD07999,CUST06269,PROD00949,2024-09-30,05:12:09,2,TRUE,DP00316
ORD08000,CUST06675,PROD07136,2024-11-21,23:19:52,3,FALSE,DP00055
ORD08001,CUST01131,PROD03925,2024-08-29,08:52:42,3,TRUE,DP00164
ORD08002,CUST09790,PROD03410,2024-11-27,21:42:36,3,FALSE,DP00156
ORD08003,CUST01464,PROD05333,2024-05-05,12:30:15,5,TRUE,DP00134
ORD08004,CUST09891,PROD06937,2024-11-27,06:06:28,1,TRUE,DP00466
ORD08005,CUST04145,PROD09910,2024-10-24,11:13:33,5,FALSE,DP00193
ORD08006,CUST07976,PROD06872,2024-11-01,06:24:18,4,FALSE,DP00498
ORD08007,CUST08654,PROD07625,2024-05-15,08:15:43,4,TRUE,DP00443
ORD08008,CUST05260,PROD09846,2024-10-16,02:20:25,5,FALSE,DP00456
ORD08009,CUST02156,PROD05748,2024-10-24,01:55:00,5,FALSE,DP00154
ORD08010,CUST07350,PROD03395,2024-02-06,01:09:14,3,FALSE,DP00422
ORD08011,CUST05831,PROD09704,2024-11-13,03:11:39,4,FALSE,DP00154
ORD08012,CUST04486,PROD02695,2024-05-04,19:41:11,3,TRUE,DP00156
ORD08013,CUST08127,PROD02645,2024-04-08,20:55:32,3,TRUE,DP00417
ORD08014,CUST04300,PROD04246,2024-03-07,08:39:38,2,TRUE,DP00059
ORD08015,CUST05602,PROD01083,2024-05-18,07:42:33,2,TRUE,DP00288
ORD08016,CUST06629,PROD00145,2024-10-02,07:17:47,5,FALSE,DP00166
ORD08017,CUST05701,PROD05198,2024-02-17,09:45:37,1,FALSE,DP00289
ORD08018,CUST04610,PROD01490,2024-03-10,00:47:46,1,FALSE,DP00085
ORD08019,CUST05258,PROD02491,2024-04-07,03:04:55,3,FALSE,DP00424
ORD08020,CUST02464,PROD03507,2024-09-14,07:40:47,5,TRUE,DP00304
ORD08021,CUST04795,PROD01144,2024-03-22,19:10:30,2,FALSE,DP00288
ORD08022,CUST03880,PROD05699,2024-01-13,16:32:06,1,FALSE,DP00012
ORD08023,CUST03285,PROD04313,2024-03-25,19:37:24,3,FALSE,DP00377
ORD08024,CUST00967,PROD08956,2024-10-11,13:27:58,1,FALSE,DP00307
ORD08025,CUST09513,PROD07035,2024-03-01,19:05:18,5,FALSE,DP00251
ORD08026,CUST07658,PROD02352,2024-03-07,13:26:44,3,FALSE,DP00200
ORD08027,CUST04970,PROD02695,2024-11-07,16:32:06,1,FALSE,DP00399
ORD08028,CUST05501,PROD01643,2024-01-20,20:24:31,4,FALSE,DP00449
ORD08029,CUST01610,PROD04437,2024-09-09,06:40:21,5,TRUE,DP00239
ORD08030,CUST08242,PROD02257,2024-03-12,07:02:00,1,TRUE,DP00243
ORD08031,CUST01671,PROD07928,2024-11-04,03:57:49,4,FALSE,DP00183
ORD08032,CUST06999,PROD00327,2024-12-25,06:01:44,2,FALSE,DP00255
ORD08033,CUST08008,PROD09414,2024-05-15,04:49:01,5,FALSE,DP00319
ORD08034,CUST00616,PROD03118,2024-05-15,13:40:59,2,FALSE,DP00056
ORD08035,CUST05911,PROD01353,2024-11-07,23:13:14,2,FALSE,DP00256
ORD08036,CUST01438,PROD05762,2024-02-29,11:30:44,5,TRUE,DP00354
ORD08037,CUST00945,PROD01704,2024-03-18,12:57:31,4,FALSE,DP00236
ORD08038,CUST07161,PROD02450,2024-11-03,14:43:09,2,FALSE,DP00374
ORD08039,CUST06563,PROD05076,2024-03-25,07:30:21,3,FALSE,DP00179
ORD08040,CUST00379,PROD01825,2024-09-19,20:16:25,5,TRUE,DP00415
ORD08041,CUST01764,PROD06185,2024-07-23,22:33:14,3,TRUE,DP00029
ORD08042,CUST04403,PROD00931,2024-01-09,21:46:14,4,FALSE,DP00192
ORD08043,CUST03196,PROD03691,2024-10-06,17:28:56,3,FALSE,DP00306
ORD08044,CUST00300,PROD02406,2024-04-17,06:36:39,4,FALSE,DP00330
ORD08045,CUST07009,PROD02505,2024-05-27,17:47:39,2,FALSE,DP00235
ORD08046,CUST01311,PROD05075,2024-10-28,05:54:16,5,FALSE,DP00218
ORD08047,CUST00093,PROD01419,2024-03-01,03:30:04,1,FALSE,DP00073
ORD08048,CUST06138,PROD00204,2024-03-17,02:44:33,5,TRUE,DP00001
ORD08049,CUST02217,PROD08672,2025-01-02,09:32:40,5,FALSE,DP00464
ORD08050,CUST02436,PROD01026,2024-09-19,01:28:37,3,FALSE,DP00352
ORD08051,CUST01463,PROD09369,2024-11-12,08:32:08,3,FALSE,DP00098
ORD08052,CUST05841,PROD03754,2024-10-09,09:29:21,1,FALSE,DP00427
ORD08053,CUST01891,PROD06301,2024-10-08,00:24:56,1,TRUE,DP00238
ORD08054,CUST06211,PROD03265,2024-03-11,05:36:07,3,FALSE,DP00176
ORD08055,CUST06541,PROD07734,2024-08-21,01:13:46,4,FALSE,DP00021
ORD08056,CUST06706,PROD00043,2024-03-16,11:31:09,4,FALSE,DP00354
ORD08057,CUST07047,PROD04903,2024-02-07,07:25:54,3,FALSE,DP00149
ORD08058,CUST09400,PROD01970,2024-03-19,15:41:34,1,FALSE,DP00187
ORD08059,CUST02920,PROD05309,2024-09-05,10:05:22,3,TRUE,DP00282
ORD08060,CUST00400,PROD03412,2024-05-21,14:50:08,4,TRUE,DP00171
ORD08061,CUST01757,PROD06543,2024-06-03,22:17:13,2,FALSE,DP00419
ORD08062,CUST09429,PROD01620,2024-08-02,19:01:53,5,TRUE,DP00207
ORD08063,CUST02905,PROD03294,2024-08-15,16:01:21,1,TRUE,DP00055
ORD08064,CUST07728,PROD03758,2024-08-08,20:14:25,5,FALSE,DP00232
ORD08065,CUST04117,PROD01453,2024-04-14,18:05:19,4,TRUE,DP00035
ORD08066,CUST06923,PROD09829,2024-06-02,11:49:11,3,FALSE,DP00179
ORD08067,CUST04085,PROD09628,2024-04-21,06:21:26,1,FALSE,DP00138
ORD08068,CUST04553,PROD04936,2024-11-28,18:27:53,2,FALSE,DP00421
ORD08069,CUST04892,PROD06646,2024-07-21,15:28:06,1,TRUE,DP00144
ORD08070,CUST00627,PROD09713,2024-03-16,21:58:00,4,TRUE,DP00197
ORD08071,CUST04989,PROD01898,2024-10-02,17:08:44,2,TRUE,DP00377
ORD08072,CUST04573,PROD08320,2024-06-24,20:58:24,1,,DP00129
ORD08073,CUST05774,PROD06783,2024-09-11,03:37:01,4,TRUE,DP00279
ORD08074,CUST09314,PROD06906,2024-05-30,12:15:01,2,FALSE,DP00491
ORD08075,CUST00336,PROD07132,2024-05-18,17:10:46,1,TRUE,DP00448
ORD08076,CUST04162,PROD01675,2024-09-27,20:13:43,1,TRUE,DP00177
ORD08077,CUST09450,PROD05588,2024-11-24,21:27:35,1,TRUE,DP00308
ORD08078,CUST05117,PROD03445,2024-06-28,07:07:46,3,FALSE,DP00171
ORD08079,CUST07088,PROD04715,2024-11-15,16:22:58,2,TRUE,DP00466
ORD08080,CUST08797,PROD05759,2024-12-12,01:08:47,3,TRUE,DP00500
ORD08081,CUST03086,PROD08431,2024-02-05,11:32:18,1,FALSE,DP00276
ORD08082,CUST02494,PROD01540,2024-04-03,13:41:55,1,FALSE,DP00300
ORD08083,CUST09617,PROD02956,2024-05-07,11:38:04,4,FALSE,DP00324
ORD08084,CUST00481,PROD09762,2024-09-05,12:52:18,2,FALSE,DP00367
ORD08085,CUST01938,PROD03995,2024-05-05,14:30:24,2,TRUE,DP00057
ORD08086,CUST00542,PROD03327,2024-09-05,05:15:08,3,FALSE,DP00090
ORD08087,CUST05673,PROD07426,2024-02-19,00:53:14,5,TRUE,DP00083
ORD08088,CUST03672,PROD03595,2024-01-20,16:20:47,5,FALSE,DP00090
ORD08089,CUST00234,PROD08598,2024-02-26,15:04:15,3,FALSE,DP00237
ORD08090,CUST04642,PROD04201,2024-07-25,21:19:06,2,FALSE,DP00208
ORD08091,CUST06144,PROD08420,2024-07-10,11:16:20,4,FALSE,DP00253
ORD08092,CUST04567,PROD08968,2024-03-13,21:06:04,1,FALSE,DP00038
ORD08093,CUST01407,PROD09660,2024-10-21,16:28:25,1,FALSE,DP00199
ORD08094,CUST00700,PROD05889,2024-07-21,00:41:35,3,FALSE,DP00344
ORD08095,CUST05458,PROD04751,2024-12-01,06:26:45,4,FALSE,DP00473
ORD08096,CUST00620,PROD06990,2024-12-23,13:25:34,1,FALSE,DP00192
ORD08097,CUST09349,PROD07497,2024-03-13,17:49:37,2,FALSE,DP00219
ORD08098,CUST02474,PROD03556,2024-01-16,09:32:09,1,FALSE,DP00321
ORD08099,CUST02059,PROD00367,2024-01-30,04:14:04,4,TRUE,DP00230
ORD08100,CUST02250,PROD00791,2024-01-07,17:44:00,5,TRUE,DP00070
ORD08101,CUST09236,PROD04358,2024-04-07,12:59:14,2,TRUE,DP00442
ORD08102,CUST01315,PROD03848,2024-11-23,00:43:51,5,FALSE,DP00054
ORD08103,CUST02828,PROD08383,2024-06-30,01:29:57,5,FALSE,DP00447
ORD08104,CUST05588,PROD09443,2024-11-11,03:47:43,1,FALSE,DP00033
ORD08105,CUST06000,PROD04805,2024-02-17,17:10:23,2,FALSE,DP00424
ORD08106,CUST00669,PROD04176,2024-08-11,22:56:01,3,,DP00113
ORD08107,CUST01832,PROD04470,2024-07-16,14:18:25,3,FALSE,DP00088
ORD08108,CUST06679,PROD06478,2024-10-20,16:25:10,1,FALSE,DP00110
ORD08109,CUST03258,PROD06332,2024-09-30,01:28:41,3,FALSE,DP00294
ORD08110,CUST07229,PROD05077,2024-01-16,12:04:26,4,FALSE,DP00371
ORD08111,CUST02009,PROD04225,2024-05-02,00:57:52,1,FALSE,DP00062
ORD08112,CUST08124,PROD08503,2024-10-20,20:31:14,3,FALSE,DP00491
ORD08113,CUST05582,PROD06511,2024-04-19,03:42:07,5,TRUE,DP00086
ORD08114,CUST03828,PROD06748,2024-05-24,07:07:54,5,,DP00286
ORD08115,CUST01166,PROD03713,2024-10-15,11:23:07,1,TRUE,DP00341
ORD08116,CUST01229,PROD00525,2024-11-05,13:13:21,2,TRUE,DP00291
ORD08117,CUST04740,PROD01833,2024-12-04,12:51:40,4,FALSE,DP00019
ORD08118,CUST03473,PROD04829,2024-02-25,15:44:34,5,FALSE,DP00394
ORD08119,CUST05236,PROD03804,2024-07-12,02:29:48,5,FALSE,DP00040
ORD08120,CUST02583,PROD02868,2024-12-27,05:30:37,2,FALSE,DP00099
ORD08121,CUST02214,PROD07393,2024-06-08,15:15:44,2,TRUE,DP00463
